"state","juvenile_age","year","population","size_bucket","actual_murder","actual_rape_total","actual_robbery_total","actual_assault_total","actual_burg_total","actual_theft_total","actual_mtr_veh_theft_total","actual_index_violent","actual_index_property","actual_index_total","n_places"
"mississippi",18,1989,1959024,"Non-MSA County: Medium (25–99k)",4,19,8,73,488,489,88,96,1066,1162,5
"mississippi",18,1990,2642328,"Non-MSA County: Medium (25–99k)",11,31,29,184,773,777,108,170,1660,1830,7
"mississippi",18,1991,2661564,"Non-MSA County: Medium (25–99k)",7,20,12,203,753,666,98,127,1526,1653,7
"mississippi",18,1992,2684124,"Non-MSA County: Medium (25–99k)",4,13,16,243,710,625,112,94,1450,1544,7
"mississippi",18,1970,10925880,"Non-MSA County: Small (10–24k)",19,14,18,227,151,203,39,187,393,580,59
"mississippi",18,1971,10941816,"Non-MSA County: Small (10–24k)",70,44,80,732,656,474,116,789,1246,2035,59
"mississippi",18,1972,10993032,"Non-MSA County: Small (10–24k)",113,139,165,1812,1658,1439,270,1889,3367,5256,59
"mississippi",18,1973,10656300,"Non-MSA County: Small (10–24k)",103,109,142,1741,1554,1354,261,1548,3169,4717,58
"mississippi",18,1974,10312140,"Non-MSA County: Small (10–24k)",55,66,88,1112,1200,862,146,845,2208,3053,57
"mississippi",18,1975,10494972,"Non-MSA County: Small (10–24k)",73,69,136,1174,1223,882,161,880,2266,3146,58
"mississippi",18,1976,9990912,"Non-MSA County: Small (10–24k)",70,76,127,1086,1195,935,176,762,2306,3068,55
"mississippi",18,1977,10246776,"Non-MSA County: Small (10–24k)",63,61,87,756,992,878,144,554,2014,2568,57
"mississippi",18,1978,10650072,"Non-MSA County: Small (10–24k)",56,65,76,912,964,899,166,565,2029,2594,58
"mississippi",18,1979,11041236,"Non-MSA County: Small (10–24k)",41,43,99,882,1311,1059,124,512,2541,3053,59
"mississippi",18,1980,10423428,"Non-MSA County: Small (10–24k)",50,35,93,801,1402,965,187,511,2591,3102,54
"mississippi",18,1981,10253664,"Non-MSA County: Small (10–24k)",58,60,62,831,1631,1149,167,489,2970,3459,53
"mississippi",18,1982,10098696,"Non-MSA County: Small (10–24k)",39,50,42,748,1606,1157,167,444,2966,3410,53
"mississippi",18,1983,10226964,"Non-MSA County: Small (10–24k)",22,31,41,689,1168,1022,149,373,2360,2733,53
"mississippi",18,1984,10039440,"Non-MSA County: Small (10–24k)",25,49,45,663,1035,798,109,324,1960,2284,52
"mississippi",18,1985,10131996,"Non-MSA County: Small (10–24k)",23,55,77,733,1169,1022,146,386,2351,2737,53
